MouseGeneID,HumanOrthologGeneID,Symbol,Synonyms,Description,MitoCarta3.0_List,MitoCarta3.0_Evidence,MitoCarta3.0_SubMitoLocalization,MitoCarta3.0_MitoPathways,TrainingDataset,MitoCarta2.0_Score,MitoCarta2.0_FDR,MitoCarta2.0_List,MitoCarta2.0_Evidence,EnsemblGeneID,UniProt,ProteinLength,TargetP_Score,MitoDomain_Score,CoexpressionGnfN50_Score,PGC_Induction_Score,YeastMitoHomolog_Score,RickettsiaHomolog_Score,MSMS_Score,mm10_Chromosome,mm10_Start,mm10_Stop,MSMS_NUM_TISSUES,MSMS_NUM_PEPTIDES_UNIQUE,MSMS_NUM_SPECTRA,MSMS_TOTAL_INTENSITY,MSMS_PERCENT_COVERAGE,Tissues,cerebrum_total_peak_intensity_log10,cerebellum_total_peak_intensity_log10,brainstem_total_peak_intensity_log10,spinalcord_total_peak_intensity_log10,kidney_total_peak_intensity_log10,liver_total_peak_intensity_log10,heart_total_peak_intensity_log10,skeletalmuscle_total_peak_intensity_log10,adipose_total_peak_intensity_log10,smallintestine_total_peak_intensity_log10,largeintestine_total_peak_intensity_log10,stomach_total_peak_intensity_log10,placenta_total_peak_intensity_log10,testis_total_peak_intensity_log10,HPA_Main_Location_2020 (Reliability)
27377,10730,Yme1l1,Fts|FtsH1|Ftsh,YME1-like 1 (S. cerevisiae),MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog, Rickettsial homolog, mito protein domain+, MS/MS+",MIM,"Protein import, sorting and homeostasis > Protein homeostasis > Proteases",Tmito,13.6302,0.011,1,"literature, APEX_IMS, yeast mito homolog, Rickettsial homolog, mito protein domain+, MS/MS+",ENSMUSG00000026775,O88967,715,,MitoDomain,4,,HomologMitoHighConf,Homolog,25-50pure,chr2,23156504,23199260,12,23,117,1.33E+09,33,"cerebrum, cerebellum, brainstem, spinalcord, kidney, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.5,7.4,7.2,8.1,8.4,,,7.3,7.9,7.8,8.2,7.5,8.6,8.1,Mitochondria (Supported)
214932,27440,Hdhd5,A930002G03Rik|Cecr|Cecr5,haloacid dehalogenase like hydrolase domain containing 5,MitoCarta3.0,"APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, MS/MS++",Matrix,0,Tmito,13.5739,0.011,1,"APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, MS/MS++",ENSMUSG00000058979,Q91WM2,419,2,SharedDomain,NA,,HomologMitoHighConf,NoHomolog,50-75pure,chr6,120509493,120531299,9,19,113,3.83E+09,56,"cerebellum, kidney, liver, skeletalmuscle, adipose, largeintestine, stomach, placenta, testis",,7,,,8.2,8.2,,7.7,8,,8.1,7.6,8.1,9.5,Mitochondria (Approved)
110695,501,Aldh7a1,Atq|Atq1|D18Wsu181|D18Wsu181e,"aldehyde dehydrogenase family 7, member A1",MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism | Metabolism > Detoxification > ROS and glutathione metabolism,Tmito,13.5739,0.011,1,"literature, APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, MS/MS++",ENSMUSG00000053644,Q9DBF1,539,2,SharedDomain,2,,HomologMitoHighConf,NoHomolog,50-75pure,chr18,56525735,56572939,12,36,390,2.79E+10,74,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.3,8,8.6,8.3,10,10,,,8.9,8.7,7,8.6,9.6,9.4,Mitochondria (Supported)
66433,79145,Chchd7,1810049H20Rik,coiled-coil-helix-coiled-coil-helix domain containing 7,MitoCarta3.0,"yeast mito homolog, induction, coexpression, MS/MS+",IMS,Metabolism > Metals and cofactors > Copper metabolism,Tpossible_mito,13.5646,0.01,1,"yeast mito homolog, induction, coexpression, MS/MS+",ENSMUSG00000042198,Q8K2Q5,85,,NA,15,2.91,HomologMitoHighConf,NoHomolog,75-100ambig,chr4,3938887,3943525,4,7,14,2.42E+08,79,"cerebrum, smallintestine, placenta, testis",6.8,,,,,,,,,8.3,,,7.4,7.2,Cell Junctions (Approved)
319518,55066,Pdpr,4930402E16Rik|AU018056|mKIAA1990,pyruvate dehydrogenase phosphatase regulatory subunit,MitoCarta3.0,"APEX_matrix, targetP signal+, yeast mito homolog, mito protein domain, MS/MS++",Matrix,Metabolism > Carbohydrate metabolism > Pyruvate metabolism,Tmito,13.5079,0.01,1,"APEX_matrix, targetP signal+, yeast mito homolog, mito protein domain, MS/MS++",ENSMUSG00000033624,Q7TSQ8,878,1,SharedDomain,NA,,HomologMitoLowConf,NoHomolog,50-75pure,chr8,111094744,111135144,11,50,488,1.33E+10,61,"cerebrum, cerebellum, brainstem, spinalcord, heart, skeletalmuscle, adipose, largeintestine, stomach, placenta, testis",8.9,9,9.2,8.6,,,8,9.7,8.4,,8.8,8.3,7.8,9.4,Mitochondria (Approved)
75805,57486,Nln,4930472G13Rik|C79345,neurolysin (metallopeptidase M3 family),MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog, mito protein domain, MS/MS++",Matrix,"Protein import, sorting and homeostasis > Protein homeostasis > Proteases",Tmito,13.5079,0.01,1,"literature, APEX_matrix, targetP signal+, yeast mito homolog, mito protein domain, MS/MS++",ENSMUSG00000021710,Q91YP2,704,1,SharedDomain,4,,HomologMitoLowConf,NoHomolog,50-75pure,chr13,104023438,104109614,13,37,194,3.43E+09,52,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.2,8.1,7.7,8.2,8.2,7.6,,6.8,9,8.3,8.7,7.7,8.4,8.9,Mitochondria (Approved)
75597,91942,Ndufaf2,1810058I14Rik|C86051|Ndufa|Ndufa12l|mim|mimitin,NADH:ubiquinone oxidoreductase complex assembly factor 2,MitoCarta3.0,"literature, APEX_matrix, targetP signal, induction, coexpression, MS/MS++",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,13.491,0.01,1,"literature, APEX_matrix, targetP signal, induction, coexpression, MS/MS++",ENSMUSG00000068184,Q59J78,168,4,NA,8,0.65,NoMitoHomolog,NoHomolog,75-100pure,chr13,108052588,108158625,14,22,545,1.34E+10,85,all 14,9.2,8.8,9.3,9.2,8.9,8.8,8.6,7.8,8.9,8.2,9.2,8.3,8.8,9.3,Mitochondria (Enhanced)
75619,22868,Fastkd2,2810421I24Rik,FAST kinase domains 2,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, induction, coexpression, MS/MS",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,13.4847,0.01,1,"literature, APEX_matrix, targetP signal+, induction, coexpression, MS/MS",ENSMUSG00000025962,Q922E6,689,1,NA,12,1.05,NoMitoHomolog,NoHomolog,25-50ambig,chr1,63730624,63753385,6,23,40,3.10E+08,30,"skeletalmuscle, adipose, smallintestine, largeintestine, placenta, testis",,,,,,,,7.3,7.4,7.8,7,,7.7,8.2,Mitochondria (Supported)
68087,79877,Dcakd,3010024O21Rik|6720485C15Rik|AI849483,dephospho-CoA kinase domain containing,MitoCarta3.0,"GFP, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression, MS/MS",Membrane,0,Tmito,13.4749,0.01,1,"GFP, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression, MS/MS",ENSMUSG00000020935,Q8BHC4,231,,SharedDomain,6,-0.33,HomologMitoHighConf,Ortholog,50-75ambig,chr11,102994055,103017147,14,21,175,4.11E+09,70,all 14,8.1,8.1,8.1,8,7.7,7.9,8.9,7.4,8,7.2,8.4,7,9.3,8.3,Nucleoplasm (Approved)
654795,56948,Sdr39u1,2310014G06Rik,"short chain dehydrogenase/reductase family 39U, member 1",MitoCarta3.0,"targetP signal, mito protein domain, coexpression, MS/MS++",unknown,0,Tnon_mito,13.4473,0.01,1,"targetP signal, mito protein domain, coexpression, MS/MS++",ENSMUSG00000022223,Q5M8N4,293,3,SharedDomain,26,,NoMitoHomolog,NoHomolog,50-75pure,chr14,55897284,55900232,13,18,237,1.01E+10,69,"cerebrum, cerebellum, brainstem, spinalcord, kidney, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.7,8.2,8.7,9.1,9.3,,8.9,7.9,8.9,8.6,8.7,8.4,8.8,9.3,Cytosol;Nucleoplasm (Approved)
353172,2617,Gars,GENA202|Gars1|Gena2|Gena201|Nmf249|Sgr|Sgrp23,glycyl-tRNA synthetase,MitoCarta3.0,"targetP signal+, yeast mito homolog, mito protein domain, induction",Matrix,Mitochondrial central dogma > Translation > mt-tRNA synthetases,Tpossible_mito,13.4143,0.012,1,"targetP signal+, yeast mito homolog, mito protein domain, induction",ENSMUSG00000029777,Q9CZD3,729,1,SharedDomain,3,1.62,HomologMitoHighConf,NoHomolog,25-50crude,chr6,55038000,55079504,12,34,137,1.22E+09,43,"cerebrum, cerebellum, brainstem, spinalcord, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.4,7.8,8.1,8.3,,8.5,,7.1,7,7.3,8.1,6.9,8.5,7.5,Cytosol (Supported)
66594,10975,Uqcr11,0710008D09Rik|AL022707|Uqc|Uqcr,"ubiquinol-cytochrome c reductase, complex III subunit XI",MitoCarta3.0,"literature, targetP signal, mito protein domain+, MS/MS++",MIM,OXPHOS > Complex III > CIII subunits | OXPHOS > OXPHOS subunits,Tmito,13.4007,0.012,1,"literature, targetP signal, mito protein domain+, MS/MS++",ENSMUSG00000020163,Q9CPX8,56,4,MitoDomain,NA,,NoMitoHomolog,NoHomolog,75-100pure,chr10,80402996,80406821,12,5,116,5.76E+09,93,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, adipose, smallintestine, stomach, placenta, testis",8.7,8.7,8.9,8.2,8.8,8.4,8.3,,8.6,9.1,,8.8,7.9,8.8,
67417,124454,Ears2,3230401I01Rik|mKIAA1970,"glutamyl-tRNA synthetase 2, mitochondrial",MitoCarta3.0,"literature, APEX_matrix, GFP, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > Translation > mt-tRNA synthetases,Tmito,13.3812,0.011,1,"literature, APEX_matrix, GFP, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",ENSMUSG00000030871,Q9CXJ1,523,5,SharedDomain,8,,OrthologMitoHighConf,Homolog,0-25ambig,chr7,122038820,122067063,3,9,15,1.98E+08,23,"adipose, largeintestine, placenta",,,,,,,,,7.7,,7.3,,8.1,,Mitochondria (Supported)
333182,125965,Cox6b2,1700067P11Rik|BC048670|COXV|COXVIB2,cytochrome c oxidase subunit 6B2,MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain+, MS/MS+",MIM,OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits,Tmito,13.3688,0.011,1,"literature, yeast mito homolog+, mito protein domain+, MS/MS+",ENSMUSG00000051811,Q80ZN9,88,,MitoDomain,2,,OrthologMitoLowConf,NoHomolog,75-100ambig,chr7,4751791,4753094,1,7,26,5.21E+09,88,testis,,,,,,,,,,,,,,9.7,Cytosol;Nucleoplasm;Plasma membrane (Approved)
14356,26515,Timm10b,Fxc1|Tim10|Tim10b|Tim9|Tim9b,translocase of inner mitochondrial membrane 10B,MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog+, mito protein domain+, MS/MS+",MIM,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting",Tmito,13.3688,0.011,1,"literature, APEX_IMS, yeast mito homolog+, mito protein domain+, MS/MS+",ENSMUSG00000089847,Q9WV96,100,,MitoDomain,4,,OrthologMitoLowConf,NoHomolog,75-100ambig,chr7,105640539,105641845,12,10,77,7.69E+08,93,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, adipose, largeintestine, stomach, placenta, testis",8.2,8,8.1,7.9,7.9,6.8,6,,7.6,,7.7,6.8,7.4,7.9,
230649,64756,Atpaf1,6330547J17Rik|AI593252|ATP|ATP11|ATP11p,ATP synthase mitochondrial F1 complex assembly factor 1,MitoCarta3.0,"literature, APEX_matrix, yeast mito homolog++, mito protein domain+, MS/MS",Matrix,OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,13.3637,0.011,1,"literature, APEX_matrix, yeast mito homolog++, mito protein domain+, MS/MS",ENSMUSG00000028710,H3BLL2,348,,MitoDomain,NA,,OrthologMitoHighConf,NoHomolog,25-50ambig,chr4,115784813,115812314,8,12,40,4.87E+08,28,"cerebrum, brainstem, spinalcord, adipose, smallintestine, largeintestine, placenta, testis",7.4,,7.3,8.3,,,,,7.6,7.1,7.5,,7.9,7.9,Mitochondria (Approved)
94280,81855,Sfxn3,-,sideroflexin 3,MitoCarta3.0,"yeast mito homolog, mito protein domain+, MS/MS++",MIM,Metabolism > Amino acid metabolism > Serine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism | Small molecule transport > Sideroflexins,Tpossible_mito,13.2454,0.011,1,"yeast mito homolog, mito protein domain+, MS/MS++",ENSMUSG00000025212,Q91V61,321,,MitoDomain,0,-0.38,HomologMitoLowConf,NoHomolog,75-100pure,chr19,45047575,45056383,13,25,963,6.12E+10,97,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",10,9.8,9.7,9.9,9.2,8.9,,7.8,9.5,9,9.4,9.8,10,9.9,Mitochondria (Enhanced)
26874,225,Abcd2,A|ABC3|ABC39|AL|ALDL1|ALDR|ALDRP,"ATP-binding cassette, sub-family D (ALD), member 2",MitoCarta3.0,"targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS+",Membrane,Small molecule transport > ABC transporters,Tpossible_mito,13.2239,0.011,1,"targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS+",ENSMUSG00000055782,Q61285,741,2,SharedDomain,5,,NoMitoHomolog,Homolog,25-50pure,chr15,91145870,91191807,1,24,43,7.95E+08,36,adipose,,,,,,,,,8.9,,,,,,
59010,58472,Sqor,0610039J17Rik|4930557M22Rik|Sq|Sqrdl,sulfide quinone oxidoreductase,MitoCarta3.0,"literature, targetP signal+, mito protein domain, MS/MS++",MIM,"Metabolism > Electron carriers > Q-linked reactions, other | Metabolism > Sulfur metabolism",Tmito,13.1899,0.011,1,"literature, targetP signal+, mito protein domain, MS/MS++",ENSMUSG00000005803,Q9R112,450,1,SharedDomain,3,,NoMitoHomolog,NoHomolog,75-100pure,chr2,122765358,122809551,11,45,1000,5.61E+10,88,"spinalcord, kidney, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,,7.6,9.6,9,8.1,8.4,9.2,10.1,10.4,9.3,10,9,Mitochondria (Supported)
68346,23408,Sirt5,0610012J09Rik|1500032M05Rik|AV001953,sirtuin 5,MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression, MS/MS",Matrix,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Tmito,13.1786,0.011,1,"literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression, MS/MS",ENSMUSG00000054021,Q8K2C6,310,2,SharedDomain,10,0.81,NoMitoHomolog,NoHomolog,25-50ambig,chr13,43370715,43395203,8,13,41,3.95E+08,42,"cerebrum, brainstem, spinalcord, liver, heart, adipose, largeintestine, stomach",7.6,,7.8,7.7,,7.4,8,,7.6,,7.9,7.2,,,Mitochondria (Supported)
67725,25961,Nudt13,4933433B15Rik,nudix (nucleoside diphosphate linked moiety X)-type motif 13,MitoCarta3.0,"GFP, targetP signal, mito protein domain, induction, coexpression, MS/MS",Matrix,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Tmito,13.1786,0.011,1,"GFP, targetP signal, mito protein domain, induction, coexpression, MS/MS",ENSMUSG00000021809,Q8JZU0,352,2,SharedDomain,16,0.68,NoMitoHomolog,NoHomolog,25-50ambig,chr14,20294689,20317575,9,10,43,7.28E+08,43,"cerebellum, brainstem, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta",,6.7,7.5,,,,8.1,7.5,8.6,7.2,7.7,7.1,7.6,,Nucleoplasm (Approved)
102632,84129,Acad11,5730439E10Rik|AI987948,"acyl-Coenzyme A dehydrogenase family, member 11",MitoCarta3.0,"mito protein domain+, induction, coexpression",MIM,Metabolism > Lipid metabolism > Fatty acid oxidation,Tpossible_mito,13.1743,0.011,1,"mito protein domain+, induction, coexpression",ENSMUSG00000090150,Q80XL6,779,,MitoDomain,25,2.12,NoMitoHomolog,NoHomolog,75-100crude,chr9,104063702,104127646,4,59,358,2.33E+10,83,"spinalcord, kidney, liver, adipose",,,,5,10.1,10,,,8.7,,,,,,
19044,5498,Ppox,Ppo,protoporphyrinogen oxidase,MitoCarta3.0,"literature, APEX_matrix, yeast mito homolog++, mito protein domain, coexpression, MS/MS",MIM,Metabolism > Metals and cofactors > Heme synthesis and processing,Tmito,13.1506,0.011,1,"literature, APEX_matrix, yeast mito homolog++, mito protein domain, coexpression, MS/MS",ENSMUSG00000062729,P51175,477,5,SharedDomain,6,,OrthologMitoHighConf,NoHomolog,25-50ambig,chr1,171276991,171281186,9,12,42,5.34E+08,34,"cerebrum, spinalcord, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.4,,,7,,7.5,,,7.9,7.9,7.6,7.4,8.3,7.6,Vesicles (Supported)
98314,728294,D2hgdh,AA408776|AA408778|AI325464,D-2-hydroxyglutarate dehydrogenase,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, mito protein domain",Matrix,Metabolism > Carbohydrate metabolism > TCA-associated,Tmito,13.1375,0.011,1,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, mito protein domain",ENSMUSG00000073609,Q8CIM3,535,1,SharedDomain,NA,,OrthologMitoHighConf,NoHomolog,0-25ambig,chr1,93825239,93852174,2,4,5,4.01E+07,10,"adipose, largeintestine",,,,,,,,,7.4,,7.1,,,,Mitochondria (Supported)
66593,56616,Diablo,0610041G12Rik|1700006L01Rik|AU040403|Sm|Smac,"diablo, IAP-binding mitochondrial protein",MitoCarta3.0,"literature, APEX_IMS, targetP signal+, mito protein domain+, MS/MS",IMS,Mitochondrial dynamics and surveillance > Apoptosis,Tmito,13.0287,0.011,1,"literature, APEX_IMS, targetP signal+, mito protein domain+, MS/MS",ENSMUSG00000029433,Q9JIQ3,237,1,MitoDomain,1,,NoMitoHomolog,NoHomolog,50-75ambig,chr5,123511329,123524164,13,14,363,1.80E+10,69,"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8,8,8.4,7.7,,7.6,7.3,7.5,8,7.8,8.2,7.8,8.7,10.2,Mitochondria (Enhanced)
107375,283130,Slc25a45,AW491445,"solute carrier family 25, member 45",MitoCarta3.0,"yeast mito homolog, mito protein domain+, MS/MS++",MIM,Small molecule transport > SLC25A family,Tpossible_mito,13.0239,0.011,1,"yeast mito homolog, mito protein domain+, MS/MS++",ENSMUSG00000024818,Q8CFJ7,288,,MitoDomain,2,,HomologMitoHighConf,NoHomolog,50-75pure,chr19,5878465,5885768,6,17,147,4.80E+09,74,"liver, adipose, smallintestine, stomach, placenta, testis",,,,,,8.2,,,6.5,9.4,,7.1,6.9,9.3,Nucleoplasm (Approved)
72795,54902,Ttc19,2010204O13Rik|2810460C24Rik|AI505442,tetratricopeptide repeat domain 19,MitoCarta3.0,"literature, APEX_IMS, targetP signal+, mito protein domain, induction, MS/MS+",MIM,OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,12.9695,0.011,1,"literature, APEX_IMS, targetP signal+, mito protein domain, induction, MS/MS+",ENSMUSG00000042298,Q8CC21,365,1,SharedDomain,2,1.39,NoMitoHomolog,NoHomolog,25-50pure,chr11,62281472,62316441,7,15,34,1.68E+08,32,"cerebrum, cerebellum, spinalcord, adipose, largeintestine, stomach, testis",7.8,7.2,,6.9,,,,,6.6,,7.2,6.9,,7.7,Mitochondria (Enhanced)
11611,189,Agxt,AGT|Agt1|Agxt1|SPT,alanine-glyoxylate aminotransferase,MitoCarta3.0,"literature, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, MS/MS",Matrix,Metabolism > Amino acid metabolism > Serine metabolism | Metabolism > Amino acid metabolism > Glyoxylate metabolism,Tmito,12.9693,0.011,1,"literature, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, MS/MS",ENSMUSG00000026272,O35423,414,2,SharedDomain,2,,HomologMitoHighConf,Homolog,50-75ambig,chr1,93135239,93145421,1,23,47,4.68E+09,62,liver,,,,,,9.7,,,,,,,,,Vesicles (Supported)
217830,80017,Dglucy,9030617O03Rik,D-glutamate cyclase,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, coexpression, MS/MS++",Matrix,Metabolism > Amino acid metabolism,Tmito,12.9238,0.011,1,"literature, APEX_matrix, targetP signal+, coexpression, MS/MS++",ENSMUSG00000021185,Q8BH86,617,1,NA,5,,NoMitoHomolog,NoHomolog,50-75pure,chr12,100779122,100872610,14,30,362,1.30E+10,57,all 14,6.5,7.1,8.2,8.5,9.8,9,8.7,8.5,9.2,9.2,8.9,8.8,7.5,7.4,Cytosol (Supported)
69606,123263,Mtfmt,2310020P08Rik,mitochondrial methionyl-tRNA formyltransferase,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > Translation > fMet processing | Metabolism > Vitamin metabolism > Folate and 1-C metabolism,Tmito,12.9174,0.011,1,"literature, APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",ENSMUSG00000059183,Q9D799,386,3,SharedDomain,9,,OrthologMitoHighConf,Homolog,,chr9,65435781,65453054,,,,,,,,,,,,,,,,,,,,,Nucleoplasm (Approved)
17708,4512,mt-Co1,CoxI,cytochrome c oxidase subunit I,MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS",MIM,OXPHOS > Complex IV > CIV subunits | Metabolism > Metals and cofactors > Heme-containing proteins | OXPHOS > OXPHOS subunits,Tmito,12.8977,0.011,1,"literature, APEX_IMS, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS",ENSMUSG00000064351,P00397,514,,SharedDomain,NA,,OrthologMitoHighConf,Ortholog,0-25pure,chrM,5327,6872,14,7,492,2.14E+10,24,all 14,9.4,9.3,9.5,8.4,9,8.8,8.9,9.6,8.8,9.3,9.1,9.1,8.9,9,Mitochondria (Supported)
13804,2021,Endog,-,endonuclease G,MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog, mito protein domain, coexpression++, MS/MS",IMS,Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial dynamics and surveillance > Apoptosis,Tmito,12.895,0.011,1,"literature, APEX_IMS, yeast mito homolog, mito protein domain, coexpression++, MS/MS",ENSMUSG00000015337,O08600,294,,SharedDomain,42,,HomologMitoLowConf,NoHomolog,50-75ambig,chr2,30171523,30174069,14,18,182,4.71E+09,68,all 14,8.6,8.2,8.7,8.6,8,9.1,8.1,7.5,7.9,8.7,8.5,8.1,8.8,7.6,
70186,26355,Fam162a,2310056P07Rik|HGTD-P,"family with sequence similarity 162, member A",MitoCarta3.0,"APEX_IMS, APEX_matrix, targetP signal, induction, coexpression, MS/MS++",MIM,0,Tmito,12.874,0.011,1,"APEX_IMS, APEX_matrix, targetP signal, induction, coexpression, MS/MS++",ENSMUSG00000003955,Q9D6U8,155,3,NA,5,0.61,NoMitoHomolog,NoHomolog,50-75pure,chr16,36043843,36071515,14,15,513,3.03E+10,59,all 14,9.4,9.1,9.4,9.2,8.8,9.2,9.1,8.5,8.9,9.1,9.8,9.2,9.7,9.4,Cytosol;Mitochondria (Enhanced)
57423,9551,Atp5j2,1110019H14Rik|Atp5mf,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2",MitoCarta3.0,"literature, coexpression++, MS/MS++",MIM,OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits,Tmito,12.8679,0.011,1,"literature, coexpression++, MS/MS++",ENSMUSG00000038690,P56135,88,,NA,49,,NoMitoHomolog,NoHomolog,50-75pure,chr5,145183705,145191592,14,14,1107,1.75E+11,67,all 14,10.1,10.2,10.4,9.7,10.6,10,10.1,9.4,9.9,10.1,10.1,10.1,9.9,9.3,Mitochondria (Supported)
216456,27165,Gls2,A330074B06Rik|AI195532|GA|GLS|L|Lga,"glutaminase 2 (liver, mitochondrial)",MitoCarta3.0,"targetP signal, mito protein domain+, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Glutamate metabolism,Tpossible_mito,12.7838,0.011,1,"targetP signal, mito protein domain+, MS/MS++",ENSMUSG00000044005,Q571F8,602,3,MitoDomain,2,,NoMitoHomolog,NoHomolog,50-75pure,chr10,128194634,128210004,8,32,123,4.61E+09,59,"cerebrum, cerebellum, brainstem, spinalcord, liver, skeletalmuscle, smallintestine, largeintestine",8.8,8.2,8.5,8.2,,9.5,,7.1,,7.2,7.4,,,,
