Gene names,m1_1_LFQ,m2_1_LFQ,m3_1_LFQ,m4_1_LFQ,m5_1_LFQ,m1_2_LFQ,m2_2_LFQ,m3_2_LFQ,m4_2_LFQ,m5_2_LFQ,m1_3_LFQ,m2_3_LFQ,m3_3_LFQ,m4_3_LFQ,m5_3_LFQ,m1_4_LFQ,m2_4_LFQ,m3_4_LFQ,m4_4_LFQ,m5_4_LFQ,m1_5_LFQ,m2_5_LFQ,m3_5_LFQ,m4_5_LFQ,m5_5_LFQ,m1_6_LFQ,m2_6_LFQ,m3_6_LFQ,m4_6_LFQ,m5_6_LFQ,m1_7_LFQ,m2_7_LFQ,m3_7_LFQ,m4_7_LFQ,m5_7_LFQ,m1_8_LFQ,m2_8_LFQ,m3_8_LFQ,m4_8_LFQ,m5_8_LFQ,Q-value,Score,Sequence coverage [%],Razor + unique peptides,MS/MS Count,Razor + unique peptides m1_1,Razor + unique peptides m2_1,Razor + unique peptides m3_1,Razor + unique peptides m4_1,Razor + unique peptides m5_1,Razor + unique peptides m1_2,Razor + unique peptides m2_2,Razor + unique peptides m3_2,Razor + unique peptides m4_2,Razor + unique peptides m5_2,Razor + unique peptides m1_3,Razor + unique peptides m2_3,Razor + unique peptides m3_3,Razor + unique peptides m4_3,Razor + unique peptides m5_3,Razor + unique peptides m1_4,Razor + unique peptides m2_4,Razor + unique peptides m3_4,Razor + unique peptides m4_4,Razor + unique peptides m5_4,Razor + unique peptides m1_5,Razor + unique peptides m2_5,Razor + unique peptides m3_5,Razor + unique peptides m4_5,Razor + unique peptides m5_5,Razor + unique peptides m1_6,Razor + unique peptides m2_6,Razor + unique peptides m3_6,Razor + unique peptides m4_6,Razor + unique peptides m5_6,Razor + unique peptides m1_7,Razor + unique peptides m2_7,Razor + unique peptides m3_7,Razor + unique peptides m4_7,Razor + unique peptides m5_7,Razor + unique peptides m1_8,Razor + unique peptides m2_8,Razor + unique peptides m3_8,Razor + unique peptides m4_8,Razor + unique peptides m5_8,MS/MS Count m1_1,MS/MS Count m2_1,MS/MS Count m3_1,MS/MS Count m4_1,MS/MS Count m5_1,MS/MS Count m1_2,MS/MS Count m2_2,MS/MS Count m3_2,MS/MS Count m4_2,MS/MS Count m5_2,MS/MS Count m1_3,MS/MS Count m2_3,MS/MS Count m3_3,MS/MS Count m4_3,MS/MS Count m5_3,MS/MS Count m1_4,MS/MS Count m2_4,MS/MS Count m3_4,MS/MS Count m4_4,MS/MS Count m5_4,MS/MS Count m1_5,MS/MS Count m2_5,MS/MS Count m3_5,MS/MS Count m4_5,MS/MS Count m5_5,MS/MS Count m1_6,MS/MS Count m2_6,MS/MS Count m3_6,MS/MS Count m4_6,MS/MS Count m5_6,MS/MS Count m1_7,MS/MS Count m2_7,MS/MS Count m3_7,MS/MS Count m4_7,MS/MS Count m5_7,MS/MS Count m1_8,MS/MS Count m2_8,MS/MS Count m3_8,MS/MS Count m4_8,MS/MS Count m5_8,Protein IDs,Majority protein IDs,Protein names,Gene names,GOBP slim name,GOCC slim name,KEGG name,Fasta headers,,,,,,,,,,,,,,,,,,,,
Snx5,25.01619,25.2107,26.59676,18,24.07398,25.30386,26.13352,25.92895,18,24.93242,24.51563,26.195,25.92992,24.48536,25.27654,25.1712,25.46482,24.94762,25.22722,24.61908,25.27476,18,25.89812,24.57681,25.26578,25.18548,24.6646,25.88425,25.26073,25.33135,25.96378,26.07588,26.14223,25.71358,25.96838,18,26.37113,25.6049,24.96609,26.40952,0,7.0923,18.6,7,44,3,2,4,0,2,1,2,4,1,2,3,4,4,2,1,3,2,4,2,2,2,0,3,1,3,2,3,3,3,2,3,2,4,3,3,0,3,2,2,2,1,1,3,0,1,0,2,3,1,0,1,2,2,0,0,0,0,2,2,1,0,0,2,0,0,0,0,2,0,1,2,2,2,2,2,0,3,2,0,2,Q9D8U8,Q9D8U8,Sorting nexin-5,Snx5,cell communication;cellular component organization;cellular membrane organization;cellular process;endocytosis;establishment of localization;membrane invagination;membrane organization;protein transport;transport;vesicle-mediated transport,cell part;cell projection;membrane,,>sp|Q9D8U8|SNX5_MOUSE Sorting nexin-5 OS=Mus musculus GN=Snx5 PE=1 SV=1,,,,,,,,,,,,,,,,,,,,
Snx6,18,18,23.7102,18,23.67982,24.10398,24.21171,23.73975,18,18,23.47209,24.57485,23.8569,23.10853,18,18,18,24.03683,18,23.59115,18,23.82211,23.78856,23.54014,24.02242,18,23.47692,23.80193,24.13774,18,24.35897,23.92062,24.27441,24.19985,18,18,18,18,18,18,0.0092565,2.0577,15.5,4,28,1,1,1,0,1,1,1,2,0,0,2,1,2,2,0,0,0,2,0,2,0,1,2,1,1,0,2,3,2,1,1,1,4,1,0,0,2,1,0,0,1,1,1,0,0,1,1,2,0,0,0,1,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,2,0,4,1,0,0,2,1,0,0,A0A1W2P701;Q6P8X1,A0A1W2P701;Q6P8X1,"Sorting nexin-6;Sorting nexin-6, N-terminally processed",Snx6,biological regulation;cell communication;cellular process;endosome transport;establishment of localization;protein transport;transport;vesicle-mediated transport,cell part;intracellular membrane-bounded organelle;intracellular organelle;membrane;nucleus;organelle,,>tr|A0A1W2P701|A0A1W2P701_MOUSE Sorting nexin-6 OS=Mus musculus GN=Snx6 PE=1 SV=1;>sp|Q6P8X1|SNX6_MOUSE Sorting nexin-6 OS=Mus musculus GN=Snx6 PE=1 SV=2,,,,,,,,,,,,,,,,,,,,
Snx9,25.18696,25.26992,25.31965,25.45127,24.60552,25.13665,25.59582,25.66321,25.56331,24.22465,24.33824,24.89013,24.8042,25.19144,23.81919,25.06093,24.6566,24.78077,24.59486,18,24.2228,23.7318,24.70667,24.536,25.09471,24.30083,24.49881,24.64807,24.43911,24.4346,24.93912,25.08784,24.59668,24.71675,24.42528,18,24.62087,24.5675,24.74566,24.56784,0,7.6601,15,7,39,2,5,3,4,4,2,1,3,1,4,2,3,2,5,1,3,2,3,3,0,2,2,3,3,2,2,3,4,2,1,2,2,1,3,2,0,2,1,2,1,1,5,4,4,1,1,1,2,1,1,1,1,1,4,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,Q91VH2,Q91VH2,Sorting nexin-9,Snx9,biological regulation;cell communication;cellular component assembly;cellular component organization;cellular macromolecular complex assembly;cellular membrane organization;cellular process;endocytosis;establishment of localization;macromolecular complex assembly;membrane invagination;membrane organization;protein transport;transport;vesicle-mediated transport,cell part;cell projection;cytoplasmic membrane-bounded vesicle;Golgi apparatus;intracellular membrane-bounded organelle;intracellular organelle;membrane;organelle;vesicle,,>sp|Q91VH2|SNX9_MOUSE Sorting nexin-9 OS=Mus musculus GN=Snx9 PE=1 SV=1,,,,,,,,,,,,,,,,,,,,
Soat2,28.33142,28.29206,28.01829,28.59651,28.59708,28.45521,28.41151,28.08451,28.15538,28.57824,28.49484,28.41502,28.14209,28.53263,28.54355,28.54848,28.57942,28.11028,28.34967,28.50002,28.54167,28.99488,28.42342,28.88224,28.91721,28.70114,28.65373,28.50131,28.65516,28.83256,28.5494,28.51878,28.34198,28.73586,28.60233,28.31928,28.3313,28.18853,28.56416,28.66071,0,29.61,23.8,12,478,7,9,5,7,7,8,7,9,7,9,9,6,7,6,9,8,8,9,8,7,11,9,9,9,10,9,10,10,9,9,9,10,11,9,10,4,11,5,11,9,13,8,9,12,10,10,12,12,10,12,10,10,10,11,12,12,13,11,11,10,18,9,18,10,13,13,17,16,13,13,11,13,14,11,11,8,14,13,15,10,O88908;F6SMH4,O88908;F6SMH4,Sterol O-acyltransferase 2,Soat2,alcohol metabolic process;cellular component assembly;cellular component organization;cellular lipid metabolic process;cellular metabolic process;cellular process;establishment of localization;lipid metabolic process;lipid transport;macromolecular complex assembly;metabolic process;multicellular organismal process;primary metabolic process;small molecule metabolic process;transport,brush border;cell part;cell projection;membrane,Steroid biosynthesis,>sp|O88908|SOAT2_MOUSE Sterol O-acyltransferase 2 OS=Mus musculus GN=Soat2 PE=1 SV=2;>tr|F6SMH4|F6SMH4_MOUSE Sterol O-acyltransferase 2 (Fragment) OS=Mus musculus GN=Soat2 PE=1 SV=1,,,,,,,,,,,,,,,,,,,,
Sod1,34.52233,34.55185,35.03457,33.83244,34.59274,34.30144,34.62326,34.77269,34.16309,34.34434,34.05391,34.51041,34.84291,34.11101,34.18748,34.1558,34.13293,34.82473,34.14231,34.37341,33.54869,33.01531,34.13469,33.53543,34.08726,33.52251,33.67577,34.18822,33.81306,34.10306,33.73459,34.00997,34.37309,33.69893,34.34295,33.71231,34.1974,34.46453,33.78556,34.22029,0,323.31,63,15,2495,15,14,15,14,15,14,14,14,13,14,15,14,14,15,14,14,14,15,14,14,13,13,14,13,13,14,15,15,14,14,14,15,15,13,14,14,15,15,13,14,74,71,85,55,72,75,53,82,54,62,68,73,79,66,61,63,58,82,57,63,44,40,59,43,58,52,57,64,63,56,48,71,82,53,65,36,76,71,48,56,P08228,P08228,Superoxide dismutase [Cu-Zn],Sod1,aging;amine metabolic process;behavior;biological regulation;biosynthetic process;cellular amino acid metabolic process;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular ketone metabolic process;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;circulatory system process;cytoskeleton organization;cytoskeleton-dependent intracellular transport;developmental process;establishment of localization;homeostatic process;immune system process;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;neurological system process;nitrogen compound metabolic process;organelle organization;organic acid metabolic process;peptide metabolic process;phosphorus metabolic process;plasma membrane organization;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of protein modification process;response to abiotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to heat;response to oxidative stress;response to stimulus;response to stress;rhythmic process;small molecule metabolic process;sulfur compound metabolic process;transport,cell body;cell part;cytosol;extracellular matrix;extracellular space;intracellular membrane-bounded organelle;intracellular organelle;macromolecular complex;membrane;microbody;mitochondrion;neuronal cell body;nucleus;organelle;peroxisome;plasma membrane;protein complex;vesicle,Amyotrophic lateral sclerosis (ALS);Huntington's disease;Peroxisome;Prion diseases,>sp|P08228|SODC_MOUSE Superoxide dismutase [Cu-Zn] OS=Mus musculus GN=Sod1 PE=1 SV=2,,,,,,,,,,,,,,,,,,,,
Sod2,32.64429,32.74453,32.27003,32.77945,32.58302,32.90157,32.82709,32.47044,32.87366,32.71739,33.17382,32.73198,32.3286,32.99022,32.80114,33.10606,33.00291,32.618,32.99171,32.83488,33.22533,33.47194,33.03323,33.18881,32.91624,33.32402,33.36111,33.04604,33.00586,33.03999,33.27767,33.16214,32.90419,33.13898,32.91483,33.45206,33.03466,32.9598,32.97153,33.0176,0,323.31,82.4,16,1950,15,14,14,15,13,14,13,12,15,12,14,14,14,11,14,15,14,14,12,13,15,14,13,13,14,15,14,16,15,13,14,14,12,13,14,15,13,14,15,13,63,48,48,50,45,50,50,45,52,47,50,48,47,54,40,52,44,47,40,43,55,47,45,52,42,52,54,51,58,49,50,48,44,45,55,52,48,37,60,43,P09671,P09671,"Superoxide dismutase [Mn], mitochondrial",Sod2,amine metabolic process;anatomical structure development;behavior;biological regulation;biosynthetic process;cell development;cell differentiation;cellular amino acid metabolic process;cellular component assembly;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular ketone metabolic process;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;circulatory system process;detection of stimulus;developmental process;generation of precursor metabolites and energy;homeostatic process;macromolecular complex assembly;metabolic process;mitochondrion organization;multicellular organismal process;nitrogen compound metabolic process;organelle organization;organic acid metabolic process;peptide metabolic process;post-embryonic development;primary metabolic process;protein complex assembly;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to external stimulus;response to extracellular stimulus;response to oxidative stress;response to stimulus;response to stress;small molecule metabolic process;sulfur compound metabolic process,cell part;intracellular non-membrane-bounded organelle;intracellular organelle;membrane;organelle,Huntington's disease;Peroxisome,">sp|P09671|SODM_MOUSE Superoxide dismutase [Mn], mitochondrial OS=Mus musculus GN=Sod2 PE=1 SV=3",,,,,,,,,,,,,,,,,,,,
Son,25.0041,18,18,24.34604,23.67498,24.39937,18,18,24.6402,18,24.35911,24.03683,24.71193,24.57317,24.35461,24.71952,24.10542,23.25233,25.10653,18,25.01103,25.53609,24.95411,24.99839,25.55582,25.08087,25.44338,24.94882,24.83995,23.85291,24.97509,24.67992,24.34374,18,24.62098,25.07296,24.6062,24.48947,24.54038,24.29782,0,4.2255,3.8,7,45,4,0,0,1,1,1,1,0,1,0,1,1,1,2,3,2,4,1,3,0,3,3,1,5,5,1,4,3,3,3,2,2,1,0,2,1,3,1,4,3,3,0,0,1,0,1,1,0,0,0,0,1,0,1,1,3,1,1,1,0,2,3,1,2,3,1,2,2,2,1,2,2,0,0,0,0,2,1,2,2,H9KV01;H9KV15;H9KV00;Q9QX47;H9KV02,H9KV01;H9KV15;H9KV00;Q9QX47,Protein SON,Son,biological regulation;biosynthetic process;cellular component organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;cytokinesis;cytoskeleton organization;macromolecule metabolic process;metabolic process;mRNA metabolic process;mRNA processing;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;primary metabolic process;regulation of cell cycle;RNA metabolic process;RNA processing;RNA splicing,cell part,,>tr|H9KV01|H9KV01_MOUSE Protein SON OS=Mus musculus GN=Son PE=1 SV=1;>tr|H9KV15|H9KV15_MOUSE Protein SON OS=Mus musculus GN=Son PE=1 SV=1;>tr|H9KV00|H9KV00_MOUSE Protein SON OS=Mus musculus GN=Son PE=1 SV=1;>sp|Q9QX47|SON_MOUSE Protein SON OS=Mus musculus,,,,,,,,,,,,,,,,,,,,
Sorbs1,26.58549,26.55558,26.66546,26.89666,25.94708,26.3232,26.6284,26.12037,27.00667,25.8234,26.00881,26.23542,26.3809,26.42538,25.84237,26.14517,25.9004,26.08639,26.35869,26.50282,26.54946,24.98076,25.87159,25.65998,26.0813,26.22635,26.18896,26.30668,26.40285,26.25476,26.29597,26.34684,26.20659,26.29838,26.8417,26.77957,26.03156,26.84542,26.10402,26.18064,0,19.469,24.7,13,103,5,6,4,5,3,6,2,4,5,2,4,5,7,6,4,5,6,5,5,5,7,1,4,3,4,3,7,5,4,4,4,7,6,3,3,3,4,2,2,4,6,8,3,1,2,3,1,4,4,1,2,2,4,4,3,1,3,1,3,1,1,0,4,1,1,1,3,4,2,2,2,3,5,2,4,1,3,2,2,3,E9QNA7;A0A286YCI8;Q62417,E9QNA7;A0A286YCI8;Q62417,Sorbin and SH3 domain-containing protein 1,Sorbs1,biological regulation;carbohydrate transport;cell junction organization;cellular component assembly;cellular component organization;cellular process;cytoskeleton organization;establishment of localization;organelle organization;regulation of transport;response to chemical stimulus;response to endogenous stimulus;response to stimulus;signal transduction;transport,cell part;cytosol;membrane;plasma membrane,Adherens junction;Insulin signaling pathway;PPAR signaling pathway,>tr|E9QNA7|E9QNA7_MOUSE Sorbin and SH3 domain-containing protein 1 OS=Mus musculus GN=Sorbs1 PE=1 SV=1;>tr|A0A286YCI8|A0A286YCI8_MOUSE Sorbin and SH3 domain-containing protein 1 OS=Mus musculus GN=Sorbs1 PE=1 SV=1;>sp|Q62417|SRBS1_MOUSE Sorbin and SH3 doma,,,,,,,,,,,,,,,,,,,,
Sorbs2,26.04953,27.1755,26.18624,26.66316,26.95082,26.91673,26.13095,26.69285,26.7078,26.81176,27.23325,27.05206,26.4642,27.58499,27.79625,27.05745,27.43436,27.04698,27.31639,27.45435,27.62805,26.81849,27.15759,27.72234,27.59306,27.6582,27.55267,27.8688,27.85109,27.98098,27.56049,28.06605,28.25115,28.11734,28.12243,28.00619,28.01025,27.93719,27.77316,28.01802,0,68.062,23.1,19,286,6,5,5,5,6,9,2,7,3,9,10,4,7,11,6,7,7,6,8,6,10,4,10,14,9,10,11,13,13,11,11,14,13,12,10,6,12,5,10,8,1,4,2,3,2,6,4,6,4,4,8,3,4,12,4,6,5,2,10,6,12,2,7,17,8,6,8,12,14,7,10,16,15,12,8,7,10,6,9,4,B7ZWM6;Q3UTJ2;B9EKP8;A0A0R4J1W0;B2RXQ9;D3Z080;A0A0R4J1T1;Z4YJR7;A0A0R4J1X5;F6V513;D3Z4W6;D3YTN2;D3YUT0;D3Z203;A0A1B0GRC3;D3YY43;F6ZWT0;F7BEU1;D3Z0E9;D3Z2C7;A0A1B0GRL6;D3Z0N2,B7ZWM6;Q3UTJ2;B9EKP8;A0A0R4J1W0;B2RXQ9;D3Z080;A0A0R4J1T1;Z4YJR7;A0A0R4J1X5,Sorbin and SH3 domain-containing protein 2,Sorbs2,,cell part;cytoskeleton;intracellular non-membrane-bounded organelle;intracellular organelle;membrane;organelle;plasma membrane,,>tr|B7ZWM6|B7ZWM6_MOUSE Sorbin and SH3 domain-containing protein 2 OS=Mus musculus GN=Sorbs2 PE=1 SV=1;>sp|Q3UTJ2|SRBS2_MOUSE Sorbin and SH3 domain-containing protein 2 OS=Mus musculus GN=Sorbs2 PE=1 SV=2;>tr|B9EKP8|B9EKP8_MOUSE Sorbin and SH3 domain-conta,,,,,,,,,,,,,,,,,,,,
Sord,34.73449,34.64903,35.0416,33.67504,34.43713,34.42492,34.54248,34.82667,34.15285,34.01804,34.21603,34.57728,34.87454,34.04791,34.03666,34.09718,34.10938,34.97083,33.8599,34.10204,33.42179,32.54853,33.911,32.96058,33.82497,33.28499,33.38007,33.90437,33.15912,33.58475,33.58822,33.74154,34.1737,33.20252,33.84847,33.44332,33.88376,34.13147,33.31365,33.77863,0,323.31,70.9,27,7337,26,26,25,24,27,24,26,25,24,24,23,24,25,24,24,23,24,27,24,24,23,21,24,23,23,22,24,23,23,23,23,23,24,22,23,23,24,23,23,23,229,221,288,180,224,230,210,252,190,193,179,215,268,197,185,178,180,281,175,203,133,100,186,131,147,146,138,169,146,159,166,165,187,142,180,124,165,150,150,175,Q64442,Q64442,Sorbitol dehydrogenase,Sord,alcohol metabolic process;biosynthetic process;carbohydrate metabolic process;catabolic process;cell motility;cellular component movement;cellular metabolic process;cellular process;locomotion;metabolic process;primary metabolic process;small molecule metabolic process,cell part;cell projection;cilium;intracellular membrane-bounded organelle;intracellular organelle;membrane;mitochondrion;organelle,Fructose and mannose metabolism,>sp|Q64442|DHSO_MOUSE Sorbitol dehydrogenase OS=Mus musculus GN=Sord PE=1 SV=3,,,,,,,,,,,,,,,,,,,,
Spag9,26.03704,18,25.51971,18,25.6429,18,18,25.80208,18,18,18,18,26.1489,18,26.22008,26.5809,18,18,18,18,18,18,18,25.585,26.05885,18,18,25.85916,18,25.43635,18,25.97775,25.58517,25.63697,25.58898,18,25.59625,18,25.29383,25.85776,0.0010077,3.7275,4.9,6,14,1,0,2,0,1,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,2,3,1,1,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,1,0,3,0,0,0,Q58A65;Z4YMB8;A0A0R4J196;E9PUD1;F6SH61,Q58A65;Z4YMB8;A0A0R4J196;E9PUD1;F6SH61,C-Jun-amino-terminal kinase-interacting protein 4,Spag9,biological regulation;cell differentiation;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;developmental process;endosome transport;establishment of localization;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of protein modification process;transport;vesicle-mediated transport,cell part;cytosol,,>sp|Q58A65|JIP4_MOUSE C-Jun-amino-terminal kinase-interacting protein 4 OS=Mus musculus GN=Spag9 PE=1 SV=2;>tr|Z4YMB8|Z4YMB8_MOUSE C-Jun-amino-terminal kinase-interacting protein 4 (Fragment) OS=Mus musculus GN=Spag9 PE=1 SV=1;>tr|A0A0R4J196|A0A0R4J196_MOU,,,,,,,,,,,,,,,,,,,,
Spata16,18,18,24.64686,18,18,18,26.4155,18,25.94036,18,25.25411,24.88944,18,18,25.40162,18,18,18,18,18,24.83957,25.90483,18,24.02631,18,18,25.9734,18,24.78052,18,18,25.12881,18,18,25.31063,25.98268,25.7118,18,18,18,0.0072355,2.1664,3.7,2,19,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,2,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,0,0,1,0,2,0,0,1,Q8C636,Q8C636,Spermatogenesis-associated protein 16,Spata16,cell differentiation;cellular process;developmental process;multicellular organismal development;multicellular organismal process,cell part;cytoplasmic membrane-bounded vesicle;Golgi apparatus;intracellular membrane-bounded organelle;intracellular organelle;organelle;vesicle,,>sp|Q8C636|SPT16_MOUSE Spermatogenesis-associated protein 16 OS=Mus musculus GN=Spata16 PE=2 SV=1,,,,,,,,,,,,,,,,,,,,
Spata18,24.25321,24.69461,24.25205,24.78032,25.25299,24.62461,24.10398,24.35521,18,25.38653,25.04005,24.54109,24.21897,25.21264,25.52178,24.76886,24.94374,24.20546,25.24173,25.3681,24.81548,24.44746,24.48971,24.47994,24.89449,24.72682,25.18797,24.69891,25.01474,24.77294,24.74201,25.23892,24.69901,24.74145,25.022,23.73985,25.18044,18,24.61054,24.8853,0.00099602,3.4825,2.5,1,85,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,2,3,3,2,3,1,0,0,3,3,3,3,2,3,3,3,0,2,3,3,3,2,1,3,0,3,3,0,2,3,2,2,3,3,1,2,0,3,1,J3QPR5;Q0P557,J3QPR5;Q0P557,Mitochondria-eating protein,Spata18,autophagy;catabolic process;cell differentiation;cellular metabolic process;cellular process;developmental process;macromolecule metabolic process;metabolic process;multicellular organismal development;multicellular organismal process;primary metabolic process;protein catabolic process;protein metabolic process;response to DNA damage stimulus;response to stimulus;response to stress,cell part;membrane,,>tr|J3QPR5|J3QPR5_MOUSE Mitochondria-eating protein (Fragment) OS=Mus musculus GN=Spata18 PE=1 SV=2;>sp|Q0P557|MIEAP_MOUSE Mitochondria-eating protein OS=Mus musculus GN=Spata18 PE=1 SV=2,,,,,,,,,,,,,,,,,,,,
Spata5;Katnal2,27.78082,28.45909,28.54355,27.87596,27.86685,27.61807,28.60562,28.53215,28.16212,27.72943,27.68151,28.00373,28.36578,27.73176,27.6487,27.74137,27.95421,28.38874,27.94246,27.5969,27.31043,18,27.65704,27.34452,27.64265,27.59896,27.27088,27.90121,27.6811,27.75882,27.72188,27.67122,27.91701,27.66391,27.6727,27.61295,27.51202,28.05678,27.82905,27.72149,0.0055693,2.4803,2.8,2,99,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,3,3,2,2,2,3,2,2,3,4,2,2,3,0,3,2,2,4,2,3,2,3,3,2,2,3,2,3,2,3,3,2,A0A0A0MQ80;Q3UMC0;D3Z0U5;D6RGM7;D3Z4J2;A0A0G2JFY0;Q9D3R6,A0A0A0MQ80;Q3UMC0;D3Z0U5;D6RGM7;D3Z4J2;A0A0G2JFY0;Q9D3R6,Spermatogenesis-associated protein 5;Katanin p60 ATPase-containing subunit A-like 2,Spata5;Katnal2,cell differentiation;cellular process;developmental process;multicellular organismal development;multicellular organismal process,cell part;cytoplasm;intracellular membrane-bounded organelle;intracellular organelle;macromolecular complex;mitochondrion;organelle;protein complex,Ribosome biogenesis in eukaryotes,>tr|A0A0A0MQ80|A0A0A0MQ80_MOUSE Spermatogenesis-associated protein 5 OS=Mus musculus GN=Spata5 PE=1 SV=1;>sp|Q3UMC0|SPAT5_MOUSE Spermatogenesis-associated protein 5 OS=Mus musculus GN=Spata5 PE=1 SV=2;>tr|D3Z0U5|D3Z0U5_MOUSE Katanin p60 ATPase-containing s,,,,,,,,,,,,,,,,,,,,
Spcs1,26.54283,26.2977,26.02426,26.90816,26.46939,26.38073,24.17661,26.48895,18,26.62575,26.328,26.3445,26.21173,26.42414,26.43719,26.52204,26.8629,25.75438,26.98414,26.22801,26.57715,26.8147,26.30337,26.8282,26.42715,26.64403,26.56602,26.18274,26.43608,26.55918,26.36192,26.40007,26.42296,26.74727,26.45543,26.92999,26.33928,18,26.6599,26.30266,0,4.317,8.1,1,138,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,4,2,5,4,5,1,3,0,3,5,4,4,6,3,4,4,3,3,5,3,4,4,2,2,3,4,5,3,4,3,3,6,4,3,3,3,0,3,4,Q9D958,Q9D958,Signal peptidase complex subunit 1,Spcs1,cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;peptide metabolic process;primary metabolic process;protein maturation;protein metabolic process;proteolysis,cell part;macromolecular complex;protein complex,Protein export,>sp|Q9D958|SPCS1_MOUSE Signal peptidase complex subunit 1 OS=Mus musculus GN=Spcs1 PE=2 SV=3,,,,,,,,,,,,,,,,,,,,
Spcs2,29.2923,29.1614,29.07161,29.52069,29.23466,29.34128,28.86541,29.16512,29.38509,29.02012,29.43104,29.25061,29.239,29.45254,29.18603,29.53479,29.43674,29.09846,29.4089,29.24393,29.42478,29.51058,29.44699,29.58407,29.08598,29.4418,29.50156,29.4228,29.37337,29.19688,29.39243,29.36545,29.30517,29.50258,29.07658,29.14236,29.24991,29.10062,29.31268,29.17327,0,248.59,57.5,14,631,10,10,9,12,11,9,6,8,8,9,11,8,9,11,8,10,7,8,9,8,9,9,9,9,10,10,10,10,9,10,11,10,9,10,8,10,10,10,10,8,17,10,13,19,14,14,7,13,11,15,19,16,15,23,15,20,13,15,13,16,18,17,19,13,13,19,22,20,20,11,18,16,17,21,14,12,18,12,17,16,Q9CYN2;A0A140LJ01;A0A140LHG8;A0A140LHR3;A0A140LJG6;A0A140LIK0;A0A140LHW5,Q9CYN2;A0A140LJ01;A0A140LHG8;A0A140LHR3;A0A140LJG6;A0A140LIK0,Signal peptidase complex subunit 2,Spcs2,cellular metabolic process;cellular process;macromolecule metabolic process;metabolic process;peptide metabolic process;primary metabolic process;protein maturation;protein metabolic process;proteolysis,cell part;macromolecular complex;protein complex,Protein export,>sp|Q9CYN2|SPCS2_MOUSE Signal peptidase complex subunit 2 OS=Mus musculus GN=Spcs2 PE=1 SV=1;>tr|A0A140LJ01|A0A140LJ01_MOUSE Signal peptidase complex subunit 2 (Fragment) OS=Mus musculus GN=Spcs2 PE=1 SV=1;>tr|A0A140LHG8|A0A140LHG8_MOUSE Signal peptidase c,,,,,,,,,,,,,,,,,,,,
